7.750000E+03	3.695640E+04	5.413140E-01	3.091607E+02	9.782800E+00	2.378360E+02	2.836900E-05	1.535654E-05
7.800000E+03	3.669240E+04	5.381810E-01	3.089498E+02	9.782600E+00	2.375120E+02	2.850300E-05	1.533977E-05
7.850000E+03	3.642990E+04	5.350610E-01	3.087389E+02	9.782500E+00	2.371880E+02	2.863700E-05	1.532254E-05
7.900000E+03	3.616900E+04	5.319560E-01	3.085279E+02	9.782300E+00	2.368640E+02	2.877200E-05	1.530544E-05
7.950000E+03	3.590950E+04	5.288640E-01	3.083164E+02	9.782200E+00	2.365400E+02	2.890800E-05	1.528840E-05
8.000000E+03	3.565160E+04	5.257860E-01	3.081052E+02	9.782000E+00	2.362150E+02	2.904400E-05	1.527093E-05
8.050000E+03	3.539520E+04	5.227220E-01	3.078937E+02	9.781900E+00	2.358910E+02	2.918200E-05	1.525407E-05
8.100000E+03	3.514030E+04	5.196710E-01	3.076823E+02	9.781700E+00	2.355670E+02	2.932000E-05	1.523675E-05
8.150000E+03	3.488690E+04	5.166350E-01	3.074704E+02	9.781600E+00	2.352430E+02	2.945900E-05	1.521955E-05
8.200000E+03	3.463490E+04	5.136120E-01	3.072581E+02	9.781400E+00	2.349190E+02	2.959900E-05	1.520240E-05
8.250000E+03	3.438450E+04	5.106020E-01	3.070465E+02	9.781200E+00	2.345950E+02	2.974000E-05	1.518530E-05
8.300000E+03	3.413550E+04	5.076060E-01	3.068342E+02	9.781100E+00	2.342700E+02	2.988200E-05	1.516828E-05
8.350000E+03	3.388800E+04	5.046240E-01	3.066218E+02	9.780900E+00	2.339460E+02	3.002400E-05	1.515083E-05
8.400000E+03	3.364190E+04	5.016550E-01	3.064091E+02	9.780800E+00	2.336220E+02	3.016700E-05	1.513343E-05
8.450000E+03	3.339730E+04	4.986990E-01	3.061967E+02	9.780600E+00	2.332980E+02	3.031200E-05	1.511656E-05
8.500000E+03	3.315420E+04	4.957570E-01	3.059841E+02	9.780500E+00	2.329740E+02	3.045700E-05	1.509927E-05
8.550000E+03	3.291240E+04	4.928290E-01	3.057706E+02	9.780300E+00	2.326500E+02	3.060300E-05	1.508205E-05
8.600000E+03	3.267220E+04	4.899130E-01	3.055580E+02	9.780200E+00	2.323260E+02	3.074900E-05	1.506433E-05
8.650000E+03	3.243330E+04	4.870110E-01	3.053446E+02	9.780000E+00	2.320010E+02	3.089700E-05	1.504718E-05
8.700000E+03	3.219590E+04	4.841220E-01	3.051314E+02	9.779900E+00	2.316770E+02	3.104600E-05	1.503005E-05
8.750000E+03	3.195980E+04	4.812460E-01	3.049176E+02	9.779700E+00	2.313530E+02	3.119500E-05	1.501247E-05
8.800000E+03	3.172520E+04	4.783830E-01	3.047041E+02	9.779600E+00	2.310290E+02	3.134600E-05	1.499539E-05
8.850000E+03	3.149200E+04	4.755310E-01	3.044912E+02	9.779400E+00	2.307050E+02	3.149700E-05	1.497780E-05
